;Unnamed: 0;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entrophy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
3844;14589;32d4f9b943655fb73f5972a23cbe8f0107a39b55;1139557375;ns;False;;False;1.0;1.0;2.0;0.9182958340544896;11.0;7.0;283.0;8.0;43.11136574074074;14.0;5167.5;1.0160970288875213;1075.0;0;0;0
3845;14588;1a71ff26d923009cae027f45cce2365b6374e94b;1139557375;ns;False;;False;1.0;1.0;2.0;0.9182958340544896;11.0;7.0;285.0;8.0;0.0;16.0;5167.5;0.0;1075.0;0;0;0
3846;14587;b850d41069dc77fcc196e20059de1b704bd4e9a5;1139821874;no message;False;;False;1.0;1.0;1.0;0.0;64.0;0.0;64.0;1.0;0.0;1.0;5169.0;0.0;1076.0;0;0;0
3847;14586;2dc2a365394aa61b0cf5124e44f9e654aac66672;1139821874;no message;False;;False;1.0;1.0;1.0;0.0;64.0;0.0;0.0;1.0;0.0;0.0;5169.0;0.0;1076.0;0;0;0
3848;14585;3e710357d3db1198dbf5528afaea94ef3c981cb8;1139823311;ns;False;;False;1.0;1.0;1.0;0.0;15.0;3.0;140.0;1.0;0.0;3.0;5170.0;0.0;1077.0;0;0;0
3849;14584;5c6e5c07e71f0402ab327d20120269a95c4ebfbb;1139823311;ns;False;;False;1.0;1.0;1.0;0.0;15.0;3.0;128.0;1.0;0.0166319444444444;2.0;5170.0;61.125260960334025;1077.0;0;0;0
3850;14583;d6da6a0f0772e041440ac48925030ba7831572c1;1139835674;IntelliJ analysis;False;;True;1.0;1.0;1.0;0.0;4.0;4.0;1806.0;8.0;0.0;49.0;5171.0;0.0;3286.0;1;50;50
3851;14582;c2d4d884adb918120091177e54eeccc6189939d8;1139835674;IntelliJ analysis;False;;True;1.0;1.0;1.0;0.0;4.0;4.0;1806.0;8.0;93.26541666666668;48.0;5171.0;1.0107220879479264;3286.0;1;50;50
3852;14580;08ad97f6f902352e7ab46470a2c13b092d128cc6;1139838661;some simplifications;False;;True;1.0;1.0;1.0;0.0;7.0;5.0;1244.0;8.0;0.0;35.0;5172.0;0.0;3287.0;1;50;50
3853;14581;0e02654bfd08a018e202e4c3e36686f9c03c0b96;1139838661;some simplifications;False;;True;1.0;1.0;1.0;0.0;7.0;5.0;1242.0;8.0;5.229988425925926;34.0;5172.0;1.1912050120498991;3287.0;1;50;50
3854;14578;46e3461bba9de5ed2ece4e63864d42146c3f7081;1139838776;exceptions caused by unmarshalling are not eaten any longer (http://jira - jboss - com/jira/browse/JGRP-192)  but re-thrown (as RuntimeExceptions though  so we dont need to change the signature);False;;False;1.0;1.0;1.0;0.0;16.0;23.0;759.0;8.0;0.0;41.0;5173.0;0.0;3288.0;0;0;0
3855;14579;36bea5ac45493b6a931cf5dcde9d0a3a7ca9a81c;1139838776;exceptions caused by unmarshalling are not eaten any longer (http://jira - jboss - com/jira/browse/JGRP-192)  but re-thrown (as RuntimeExceptions though  so we dont need to change the signature);False;;False;1.0;1.0;1.0;0.0;16.0;23.0;766.0;8.0;93.30131944444445;40.0;5173.0;1.0107179620390625;3288.0;0;0;0
3856;14577;771b6c7afc935b9ddaada6fc659b6cfc13bd42c7;1139838784;no message;False;;False;1.0;1.0;1.0;0.0;19.0;4.0;152.0;1.0;0.1790856481481481;4.0;5174.0;6.583920377431655;1078.0;0;0;0
3857;14576;d44ec2c67da6ce60da339b903a30ea687e4aec74;1139838784;no message;False;;False;1.0;1.0;1.0;0.0;19.0;4.0;167.0;1.0;0.0;5.0;5174.0;0.0;1078.0;0;0;0
3858;14574;f666c35f9e725f5f4169cd04750a446d45cd3f78;1139838871;method invocation: if a method is not found  we throw a NoSuchException ex  rather than eating the error;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;1038.0;8.0;179.19811342592592;38.0;5175.0;1.0055804158921202;3289.0;0;0;0
3859;14575;dbd132a689df816db16d1ace0d59c28dcac06c8d;1139838871;method invocation: if a method is not found  we throw a NoSuchException ex  rather than eating the error;False;;False;1.0;1.0;1.0;0.0;3.0;3.0;1038.0;8.0;0.0;39.0;5175.0;0.0;3289.0;0;0;0
3860;14572;99c0c73edbee4c27aa22e25dd812fc7af120027d;1139839178;reduced large timeout;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;182.0;1.0;0.0;7.0;5176.0;0.0;1079.0;0;0;0
3861;14573;145c09e28c37ec86aa70dd6c5d00bf147b102d13;1139839178;reduced large timeout;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;182.0;1.0;0.0045601851851851;6.0;5176.0;220.28934010152284;1079.0;0;0;0
3862;14570;7459b4032d5581da24c21fa0b5313f0a003df4ab;1139996005;applied Dinos patch for objectTo/FromByteBuffer() to handle Streamables as well;False;;False;1.0;1.0;1.0;0.0;34.0;9.0;3343.0;9.0;0.0;133.0;5177.0;0.0;3290.0;0;0;0
3863;14571;29ed96adb14b734695ebf4573e5a35455a751bb8;1139996005;applied Dinos patch for objectTo/FromByteBuffer() to handle Streamables as well;False;;False;1.0;1.0;1.0;0.0;34.0;9.0;3318.0;9.0;27.0034375;132.0;5177.0;1.0370323222737845;3290.0;0;0;0
3864;14568;d1811f7937789b5a34223a6ec9a3314d0bfd32a5;1140007077;ns;False;;False;2.0;2.0;2.0;1.0;6.0;6.0;1803.0;9.0;0.0;134.0;5178.5;0.0;1080.0;0;0;0
3865;14569;3c8f93584ff9d9a656b8f215d73d2deab0986ad1;1140007077;ns;False;;False;2.0;2.0;2.0;1.0;6.0;6.0;1803.0;9.0;47.86383680555555;132.0;5178.5;1.023923461082308;1080.0;0;0;0
3866;14567;fa49069516028c00a7e48becfa1d53b5306c5334;1140071325;no message;False;;False;1.0;1.0;1.0;0.0;85.0;0.0;0.0;1.0;0.0;0.0;5180.0;0.0;1081.0;0;0;0
3867;14566;8c7c2b93e6b84c8d1a8157e30f2388448396b2bf;1140071325;no message;False;;False;1.0;1.0;1.0;0.0;85.0;0.0;85.0;1.0;0.0;1.0;5180.0;0.0;1081.0;0;0;0
3868;14565;1129d6c6ee047a9b74ed8956660a00bd43f5156d;1140076595;no message;False;;False;1.0;1.0;1.0;0.0;7.0;5.0;188.0;7.0;261.6541898148148;8.0;5181.0;1.003821838284752;3292.0;0;0;0
3869;14564;cf6f35ba001f7fed82b472af5cb2d8ef1a089267;1140076595;no message;False;;False;1.0;1.0;1.0;0.0;7.0;5.0;190.0;7.0;0.0;9.0;5181.0;0.0;3292.0;0;0;0
3870;14563;786a270cf832b45b10fc49458569709a2e719632;1140076644;ns;False;;False;1.0;1.0;1.0;0.0;2.0;4.0;428.0;6.0;295.79199074074074;14.0;5182.0;1.0033807541492106;1082.0;0;0;0
3871;14562;416c7c5bbfc9e7545633893bccb89924b675f47c;1140076644;ns;False;;False;1.0;1.0;1.0;0.0;2.0;4.0;426.0;6.0;0.0;15.0;5182.0;0.0;1082.0;0;0;0
3872;14561;4ca31377a843fe8b620e53c43f18a867cbbb2a0f;1140077953;ns;False;;True;3.0;4.0;5.0;1.986733356239468;52.0;23.0;1275.8;9.0;0.0;419.0;5185.0;0.0;1084.0;1;86;86
3873;14560;72b17c5df1085f7fc8e04b16749c0bbc304cc7ba;1140077953;ns;False;;True;3.0;4.0;5.0;1.986733356239468;52.0;23.0;1270.0;9.0;53.716030092592575;414.0;5185.0;1.032379477071483;1084.0;1;86;86
3874;14558;0d69d8dab5419b9c96396ac5652f180c69cb522f;1140078040;no message;False;;False;1.0;1.0;1.0;0.0;13.0;1.0;78.0;1.0;8.70255787037037;4.0;5188.0;1.1149087446352646;506.0;0;0;0
3875;14559;317d857242cb3141f3401877327354a07ed9ea80;1140078040;no message;False;;False;1.0;1.0;1.0;0.0;13.0;1.0;90.0;1.0;0.0;5.0;5188.0;0.0;506.0;0;0;0
3876;14556;15cdb689988640309b59abf84191b9661b3b0498;1140078204;Changed method signature of the RpcDispatcher - callRemoteMethod() methods to throw a Throwable -  Previously they returned the exception as an object  now the exception will be thrown -  Callers of these methods have to change their code  so this is an incompatible change -  However  these calls are not used in JBossCache and JBoss Clustering -  (http://jira - jboss - com/jira/browse/JGRP-154);False;;False;1.0;1.0;1.0;0.0;7.0;18.0;752.0;8.0;2.7711574074074075;42.0;5189.0;1.3608600497853216;3295.0;0;0;0
3877;14557;bc9bda1da12e8a4f6b35e2ad0dde6453cc0ac8f1;1140078204;Changed method signature of the RpcDispatcher - callRemoteMethod() methods to throw a Throwable -  Previously they returned the exception as an object  now the exception will be thrown -  Callers of these methods have to change their code  so this is an incompatible change -  However  these calls are not used in JBossCache and JBoss Clustering -  (http://jira - jboss - com/jira/browse/JGRP-154);False;;False;1.0;1.0;1.0;0.0;7.0;18.0;741.0;8.0;0.0;43.0;5189.0;0.0;3295.0;0;0;0
3878;14554;523aa2a2634a07f52ac4fba5a9899795643208e8;1140079292;- removed failed_mbrs - added serialVersionUID - makeing this class backwards compatible;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;17.0;74.0;8.0;213.8773958333333;6.0;5190.0;1.0046755759116277;3296.0;0;0;0
3879;14555;5fa3bc35ebc984c0f81938299016be44a02839b3;1140079292;- removed failed_mbrs - added serialVersionUID - makeing this class backwards compatible;True;Corrective;False;1.0;1.0;1.0;0.0;3.0;17.0;60.0;8.0;0.0;7.0;5190.0;0.0;3296.0;0;0;0
3880;14553;645cea610981833a84af5f7634c47a8e821bb85e;1140079383;- added serialVersionUID - makeing this class backwards compatible;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;1.0;30.0;8.0;213.87844907407407;4.0;5191.0;1.0046755528868343;3297.0;0;0;0
3881;14552;da3d09aac118adf21f96614db791db7ec550f1fe;1140079383;- added serialVersionUID - makeing this class backwards compatible;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;1.0;32.0;8.0;0.0;5.0;5191.0;0.0;3297.0;0;0;0
3882;14551;00b256487aa9260d0ad85ad250b81bf267db287d;1140080933;first shot;False;;False;1.0;1.0;1.0;0.0;118.0;0.0;118.0;1.0;0.0;1.0;5192.0;0.0;199.0;0;0;0
3883;14550;6861470e3eb95f0472e495c698ecfa51af14c551;1140080933;first shot;False;;False;1.0;1.0;1.0;0.0;118.0;0.0;0.0;1.0;0.0;0.0;5192.0;0.0;199.0;0;0;0
3884;14549;b7b344d06d2afc33cb1cf89376ddd9a47bf81845;1140092497;Added a local copy of the DocBook DTD  so the ant targets wont try and access the net - ;False;Feature Addition;False;1.0;3.0;31.0;2.4500778863905213;13809.0;3.0;15.67741935483871;10.0;0.6813452060931899;4.0;15.0;0.0337853119628284;30.0;0;0;0
3885;14548;99e3f31243df655003eeb0147ced2e031d1a4d48;1140092497;Added a local copy of the DocBook DTD  so the ant targets wont try and access the net - ;False;Feature Addition;False;1.0;3.0;31.0;2.4500778863905213;13809.0;3.0;461.03225806451616;10.0;0.0;35.0;46.0;0.0;61.0;0;0;0
3886;14547;5b781aa1031f4f7e7651da50f5b292c28245fe1e;1140097228;made shutdown() protected;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1002.0;8.0;0.0;27.0;5193.0;0.0;3298.0;0;0;0
3887;14546;917464b091dfde8018034acc4b9950a5f4f03a78;1140097228;made shutdown() protected;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1002.0;8.0;100.1071412037037;26.0;5193.0;1.0099892973465814;3298.0;0;0;0
3888;14545;4a5b42c66f344d34bc217dd8ef7c2d03add003fa;1140098411;"removed Object[] array; doesnt pass JDK 6";False;;False;1.0;1.0;1.0;0.0;0.0;6.0;586.0;8.0;9.264201388888887;32.0;5194.0;1.107942385751605;200.0;0;0;0
3889;14544;c460013b2fd9295246d2c28166a76ac980a45fdf;1140098411;"removed Object[] array; doesnt pass JDK 6";False;;False;1.0;1.0;1.0;0.0;0.0;6.0;580.0;8.0;0.0;33.0;5194.0;0.0;200.0;0;0;0
3890;14543;046e97f36e3c580c7d98f37bcc856b9076d691fe;1140166332;ns;False;;False;1.0;1.0;1.0;0.0;14.0;0.0;14.0;1.0;0.0;1.0;5195.0;0.0;507.0;0;0;0
3891;14542;9f24a0f414d431c2d4045f3602f3b796382ca4a5;1140166332;ns;False;;False;1.0;1.0;1.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;5195.0;0.0;507.0;0;0;0
3892;14541;514cddae8e9ff233b4f4a3b521c644d30d8ff365;1140166455;ns;False;;False;1.0;1.0;1.0;0.0;4.0;1.0;31.0;1.0;0.0;3.0;5196.0;0.0;508.0;0;0;0
3893;14540;0a91f9a80a5823685d281f24eed371916b316abd;1140166455;ns;False;;False;1.0;1.0;1.0;0.0;4.0;1.0;28.0;1.0;0.0014236111111111;2.0;5196.0;703.4390243902438;508.0;0;0;0
3894;14539;3e3eca862ea60d6356a320f43c20fd9193a90fb0;1140168873;ns;False;;False;1.0;1.0;1.0;0.0;67.0;6.0;95.0;1.0;0.0;5.0;5197.0;0.0;509.0;0;0;0
3895;14538;d3f13d7aa4a96696cc5812e9c852cbf6375d6e06;1140168873;ns;False;;False;1.0;1.0;1.0;0.0;67.0;6.0;34.0;1.0;0.0279861111111111;4.0;5197.0;36.73200992555832;509.0;0;0;0
3896;14537;c3a620384d5d1bd7398f86e247b5e86e4fba0f75;1140169249;ns;False;;True;1.0;1.0;1.0;0.0;8.0;8.0;1280.0;8.0;0.0;41.0;5198.0;0.0;3299.0;1;446;446
3897;14536;b3381b8841df4aecb44ed57699abd185a08cad80;1140169249;ns;False;;True;1.0;1.0;1.0;0.0;8.0;8.0;1280.0;8.0;98.5325;40.0;5198.0;1.0101489356303757;3299.0;1;446;446
3898;14534;9308a4f9eca1e223f335c29af6188f09afbee9f7;1140169868;added;False;Feature Addition;True;1.0;1.0;2.0;0.8394072488103348;175.0;0.0;87.5;1.0;0.0;2.0;5199.5;0.0;3301.0;1;12;28
3899;14535;2e692aa0cff515668c716e9441f1bcc365a109a8;1140169868;added;False;Feature Addition;True;1.0;1.0;2.0;0.8394072488103348;175.0;0.0;0.0;1.0;0.0;0.0;5199.5;0.0;3301.0;1;12;12
3900;14532;666592fd7f79a2f47f1b0f8fea7894380a22f675;1140169898;changes for multiplexing;False;;False;1.0;1.0;2.0;0.8935711016541907;17.0;12.0;192.5;8.0;0.0;18.0;5201.5;0.0;3303.0;0;0;0
3901;14533;23cf89e8bdb1b9816107fbf5c763897e12623e24;1140169898;changes for multiplexing;False;;False;1.0;1.0;2.0;0.8935711016541907;17.0;12.0;190.0;8.0;10.075844907407408;16.0;5201.5;1.0744354450561884;3303.0;0;0;0
3902;14530;abb256d36dd44ffb9bed3d6ab12fd27276ee8569;1140172298;ns;False;;False;1.0;1.0;1.0;0.0;6.0;3.0;159.0;1.0;0.0;7.0;5203.0;0.0;510.0;0;0;0
3903;14531;ef281b62402e2d22e62a449ac91017d59e25391f;1140172298;ns;False;;False;1.0;1.0;1.0;0.0;6.0;3.0;156.0;1.0;0.0396412037037037;6.0;5203.0;26.22627737226277;510.0;0;0;0
3904;14528;1c9e1b4048fa8b9048279f1a3545ae798087986d;1140180975;ns;False;;False;2.0;2.0;3.0;1.214127269376383;25.0;9.0;184.0;8.0;0.1189467592592592;28.0;5205.0;6.711176826545724;3305.0;0;0;0
3905;14529;fcb975ee038093d20e7cd047df80cf42f64fc4ad;1140180975;ns;False;;False;2.0;2.0;3.0;1.214127269376383;25.0;9.0;189.3333333333333;8.0;0.0;31.0;5205.0;0.0;3305.0;0;0;0
3906;14526;46c2dfb00b8ed0db4da4f8b555c8db666d15df24;1140705813;ns;False;;False;1.0;1.0;1.0;0.0;44.0;6.0;234.0;8.0;0.0;11.0;5207.0;0.0;512.0;0;0;0
3907;14527;0ca761c831f6f962c77191d7416521b03b6848ac;1140705813;ns;False;;False;1.0;1.0;1.0;0.0;44.0;6.0;196.0;8.0;6.074513888888889;10.0;5207.0;1.1646222262869683;512.0;0;0;0
3908;14524;77f18686f408fcc3b8546ba70bba2b3c79aceb24;1141036557;added KEEP_ALIVE (http://jira - jboss - com/jira/browse/JGRP-195);False;Feature Addition;False;1.0;1.0;1.0;0.0;12.0;2.0;2294.0;9.0;39.02939814814815;68.0;5208.0;1.0256217120285636;3306.0;0;0;0
3909;14525;a55cd0e0523bdb458f173286854b6093a5db4ab2;1141036557;added KEEP_ALIVE (http://jira - jboss - com/jira/browse/JGRP-195);False;Feature Addition;False;1.0;1.0;1.0;0.0;12.0;2.0;2304.0;9.0;0.0;69.0;5208.0;0.0;3306.0;0;0;0
3910;14523;6e530aeb563bc3fb469abade903729b1437d399f;1141038330;ntelliJ analysis;False;;False;1.0;1.0;1.0;0.0;8.0;24.0;2960.0;9.0;34.89190972222222;20.0;5209.0;1.0286599388787;3307.0;0;0;0
3911;14522;877e3250c16aa28856304ec156236af550d4e54a;1141038330;ntelliJ analysis;False;;False;1.0;1.0;1.0;0.0;8.0;24.0;2944.0;9.0;0.0;21.0;5209.0;0.0;3307.0;0;0;0
3912;14521;4b837a5844d814bbfc720294721d8fbc8c628b85;1141038363;added KEEP_ALIVE (http://jira - jboss - com/jira/browse/JGRP-195);False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;3.0;2037.0;9.0;0.0;85.0;5210.0;0.0;3308.0;0;0;0
3913;14520;47adf9ad4d80483cdfb44577d80af8ed9e0281dd;1141038363;added KEEP_ALIVE (http://jira - jboss - com/jira/browse/JGRP-195);False;Feature Addition;False;1.0;1.0;1.0;0.0;6.0;3.0;2034.0;9.0;20.081759259259258;84.0;5210.0;1.0497964340220305;3308.0;0;0;0
3914;14518;f6947f9a289487594a4139eb9d66b6a5d91bf5ff;1141045049;added licenses dir to binary distro;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;1.0;790.0;9.0;0.0;75.0;5211.0;0.0;65.0;0;0;0
3915;14519;de7633504df2a8ff1369416b8f3235680d80d803;1141045049;added licenses dir to binary distro;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;1.0;788.0;9.0;32.14163194444444;74.0;5211.0;1.0311122970273712;65.0;0;0;0
3916;14516;ced05dd7600b204302659fef3a0cca8d0b2761dc;1141045071;ns;False;;False;1.0;1.0;1.0;0.0;0.0;108.0;108.0;7.0;0.0;7.0;5212.0;0.0;201.0;0;0;0
3917;14517;8bdff66db36fe943d356e897a214b9391fc29839;1141045071;ns;False;;False;1.0;1.0;1.0;0.0;0.0;108.0;216.0;7.0;269.1726273148148;6.0;5212.0;1.003715088008672;201.0;0;0;0
3918;14514;01fc90384a76d7f7223cb2161625543d19b0d6b6;1141049325;no message;False;;False;1.0;2.0;2.0;0.863120568566631;6.0;8.0;265.0;8.0;0.0;46.0;5213.5;0.0;3310.0;0;0;0
3919;14515;8eb60428e03a79ae12b8e26b81739a43707ab7e7;1141049325;no message;False;;False;1.0;2.0;2.0;0.863120568566631;6.0;8.0;266.0;8.0;313.41353009259257;44.0;5213.5;1.0051042544552922;3310.0;0;0;0
3920;14512;fd38c8f374300e9aa1b84dd7983f03b7c27a11d1;1141049359;ns;False;;False;1.0;4.0;6.0;2.508328003847076;19.0;15.0;879.6666666666666;9.0;0.0;380.0;5217.5;0.0;3316.0;0;0;0
3921;14513;17a02d08392ccdf5a9fed453c0f37d45a0a473d3;1141049359;ns;False;;False;1.0;4.0;6.0;2.508328003847076;19.0;15.0;879.0;9.0;171.31118827160495;374.0;5217.5;1.0024388174453642;3316.0;0;0;0
3922;14511;6a16dceb9f0be015c29b27c31fdbb2e76f873831;1141143278;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;3290.0;9.0;0.0;123.0;5221.0;0.0;3317.0;0;0;0
3923;14510;72a11dd3541353a44846fa9098fd56d2a219ff0c;1141143278;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;3290.0;9.0;13.150474537037036;122.0;5221.0;1.0760428832574518;3317.0;0;0;0
3924;14508;bd88c2f91464fd59769f7bcd9cd2c40738bdab0c;1141144331;ns;False;;False;1.0;1.0;1.0;0.0;12.0;10.0;200.0;4.0;0.0;13.0;5222.0;0.0;1085.0;0;0;0
3925;14509;642cf9d8f336b2a918cd2b6ed404e4c117221130;1141144331;ns;False;;False;1.0;1.0;1.0;0.0;12.0;10.0;198.0;4.0;603.0969560185185;12.0;5222.0;1.0016581081864544;1085.0;0;0;0
3926;14507;6248491fbc45a0c11e97a84342ff50d4fa23740f;1141144477;fixed potential incorrect delivery of unicast and multicast messages (http://jira - jboss - com/jira/browse/JGRP-198);True;Corrective;False;1.0;2.0;2.0;0.974024864435752;27.0;10.0;1942.0;8.0;26.19278935185185;254.0;5223.5;1.0341460763708303;3319.0;0;0;0
3927;14506;ce84071206e9b76e4dcb5b15e45fd55ffe41bbe9;1141144477;fixed potential incorrect delivery of unicast and multicast messages (http://jira - jboss - com/jira/browse/JGRP-198);True;Corrective;False;1.0;2.0;2.0;0.974024864435752;27.0;10.0;1950.5;8.0;0.0;256.0;5223.5;0.0;3319.0;0;0;0
3928;14504;3655836af2139b9e4f71dfbe62d95039b05a6e3f;1141146480;typo;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;3368.0;9.0;13.31568287037037;134.0;5225.0;1.0750994154588325;3320.0;0;0;0
3929;14505;32abb22c165f547f36ab0f783bb7708ffdc427d3;1141146480;typo;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;3368.0;9.0;0.0;135.0;5225.0;0.0;3320.0;0;0;0
3930;14503;c266352618e69904d9dba6fd3c7dbe8ab4d2fcbf;1141147331;added pinger thread to JGroups thread group;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;2314.0;9.0;1.2821064814814815;70.0;5226.0;1.7799664181125534;3321.0;0;0;0
3931;14502;1a4fb32266ec68cd35fb25efaec5cb6a11f2a083;1141147331;added pinger thread to JGroups thread group;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;2314.0;9.0;0.0;71.0;5226.0;0.0;3321.0;0;0;0
3932;14501;30a3c4eb3237feec1eed5cb14b88d2f935052e89;1141147374;added incoming message handler thread to JGroups thread group;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;3290.0;9.0;0.0;125.0;5227.0;0.0;3322.0;0;0;0
3933;14500;8b6fdfbb06fd99a98872d353a54d99de58103437;1141147374;added incoming message handler thread to JGroups thread group;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;3290.0;9.0;0.0474074074074074;124.0;5227.0;22.09375;3322.0;0;0;0
3934;14499;f39205e5234208bc8bdc6e58de95de07d1c4b48c;1141203496;no message;False;;False;1.0;1.0;1.0;0.0;17.0;6.0;1398.0;8.0;56.81699074074074;74.0;5228.0;1.0176003689558826;1086.0;0;0;0
3935;14498;326e802d79ec1f8424051b92da00e4623948d729;1141203496;no message;False;;False;1.0;1.0;1.0;0.0;17.0;6.0;1409.0;8.0;0.0;75.0;5228.0;0.0;1086.0;0;0;0
3936;14496;ad643eecb44d17111e61a422736f7a876a837723;1141204359;created thread group for  m_requestProcessors;False;Feature Addition;True;1.0;1.0;1.0;0.0;7.0;1.0;2928.0;9.0;1.9216319444444443;22.0;5229.0;1.5203910160273204;3323.0;1;198;198
3937;14497;31bec14eefb2f330c56d05057c34b74883c7f019;1141204359;created thread group for  m_requestProcessors;False;Feature Addition;True;1.0;1.0;1.0;0.0;7.0;1.0;2934.0;9.0;0.0;23.0;5229.0;0.0;3323.0;1;198;198
3938;14495;efb517b53919340a5fdc7bb0e81a16a690a2e270;1141204477;no message;False;;False;1.0;1.0;1.0;0.0;7.0;0.0;1420.0;8.0;0.0113541666666666;76.0;5230.0;89.07339449541284;1087.0;0;0;0
3939;14494;e23582742498e3e2b907dbc08d4e9da652ce479f;1141204477;no message;False;;False;1.0;1.0;1.0;0.0;7.0;0.0;1427.0;8.0;0.0;77.0;5230.0;0.0;1087.0;0;0;0
3940;14493;76eee1725e234c7fae70887ba32d444f2a6c315d;1141229873;fixed javadoc;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;256.0;1.0;0.0;3.0;5231.0;0.0;3324.0;0;0;0
3941;14492;dbb7fde9d5f3913487d997f6a8a6d0de3c175cfc;1141229873;fixed javadoc;True;Corrective;False;1.0;1.0;1.0;0.0;2.0;2.0;256.0;1.0;12.268576388888889;2.0;5231.0;1.0815090494856157;3324.0;0;0;0
3942;14491;68bc68d7a5e13894f2d5fcc8b51577330747da92;1141230026;added isConnected();False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;1.0;850.0;8.0;83.28122685185186;40.0;5232.0;1.0120075080279365;3325.0;0;0;0
3943;14490;127f0deb9c9e9fa696d86915329f920aae013587;1141230026;added isConnected();False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;1.0;853.0;8.0;0.0;41.0;5232.0;0.0;3325.0;0;0;0
3944;14489;c76fc8aef5a5c815a2df388b0f9610b2161e0f17;1141304239;no message;False;;False;1.0;1.0;1.0;0.0;38.0;25.0;285.0;8.0;0.0;13.0;5233.0;0.0;513.0;0;0;0
3945;14488;6d3f1b5ce568f2dc18b6bfc8e20a6c2838e90cde;1141304239;no message;False;;False;1.0;1.0;1.0;0.0;38.0;25.0;272.0;8.0;6.926226851851852;12.0;5233.0;1.144378753596936;513.0;0;0;0
3946;14487;0502fd8647d985220b52df5f9bd9e3399cdb47b3;1141310885;no message;False;;False;1.0;1.0;1.0;0.0;7.0;5.0;298.0;8.0;0.0769212962962963;14.0;5234.0;14.000300932891966;514.0;0;0;0
3947;14486;f924a44edfa88855447dc9b27b331d035fc374d0;1141310885;no message;False;;False;1.0;1.0;1.0;0.0;7.0;5.0;300.0;8.0;0.0;15.0;5234.0;0.0;514.0;0;0;0
3948;14485;440d0d156622c3a5db1ef0a0474018e4113b2521;1141312319;ns;False;;False;1.0;1.0;1.0;0.0;15.0;8.0;302.0;8.0;0.0165972222222222;16.0;5235.0;61.25104602510461;515.0;0;0;0
3949;14484;b10d02c79f5b73f31b469a13877914cccaa67eb8;1141312319;ns;False;;False;1.0;1.0;1.0;0.0;15.0;8.0;309.0;8.0;0.0;17.0;5235.0;0.0;515.0;0;0;0
3950;14483;a637fc591699f7dc2e9197fcb1869011f7eed31e;1141376597;ns;False;;False;1.0;1.0;1.0;0.0;29.0;4.0;341.0;8.0;0.0;19.0;5236.0;0.0;516.0;0;0;0
3951;14482;532fc7416d6377acd3b7c5696a7d989d9922cdf8;1141376597;ns;False;;False;1.0;1.0;1.0;0.0;29.0;4.0;316.0;8.0;0.7439583333333334;18.0;5236.0;2.344161299355923;516.0;0;0;0
3952;14481;0e6a8010fc1fe273181d21b2531016e14e5c1f3c;1141385380;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;366.0;8.0;0.0;21.0;5237.0;0.0;517.0;0;0;0
3953;14480;a8c359df3077a35e9cccf5116684bd5bdfad466b;1141385380;ns;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;366.0;8.0;0.1016550925925925;20.0;5237.0;10.83718547193442;517.0;0;0;0
3954;14479;0db014d03587e8d24003c6857e1463b564141ac9;1141719568;ns;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;3023.0;9.0;0.0;11.0;5238.0;0.0;3326.0;0;0;0
3955;14478;8f598259b3100b750d18c6ccb476dc39f04d4472;1141719568;ns;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;3022.0;9.0;46.93461805555555;10.0;5238.0;1.0213062349589448;3326.0;0;0;0
3956;14477;07ce6f1c6880ca36db120af2e59fad078c9477d0;1142003384;Completed parsing of stacks - xml for Multiplexer;False;;True;1.0;3.0;4.0;1.3677607363242048;804.0;49.0;315.5;8.0;64.04829282407408;58.0;5240.5;1.0197303178228734;3330.0;1;627;627
